DATE,POWER_GAS,ELEC_IND_SUM,OIL_PRICE,QVA,TCL_LT,TEMP_EF,ELEC_SERVICE
2031-02-01,19481262,24980784,127.782521053355,138232.932747553,-0.594605080494166,3.670809088,17487212.5039927
2031-03-01,21836124,26445358,127.946109109949,138341.722285128,0.157494460625236,3.561658641,15102741.6369017
2031-04-01,18598441,26498560,128.127126417415,139235.766853552,1.1970805739815,3.417393852,14557020.720496
2031-05-01,19318882,25957019,128.302380242613,139240.645054405,2.10425341312804,3.293236119,13160073.3655717
2031-06-01,19542061,25858052,128.483413319239,138084.053974833,2.98681324965224,3.225099271,13069846.7400715
2031-07-01,22677212,26990073,128.65863638571,139001.854478691,3.59913187597286,3.183054444,14186721.298486
2031-08-01,22343058,26305892,128.839700221064,138433.979971225,3.6241254264592,3.173981443,15609803.242527
2031-09-01,19571212,25495720,129.020764056417,139462.017552726,2.66351524939045,3.232266371,14381814.1876998
2031-10-01,19683766,26300501,129.195952379236,139894.687032488,1.5379955546804,3.363031631,12850428.3215644
2031-11-01,19863515,26518151,129.377050958241,140138.838061166,0.41557171887862,3.50741464,13801815.3876698
2031-12-01,22681743,27189767,129.552274024712,139522.011819253,-0.653790843177026,3.674154062,16262639.22895
2032-01-01,22240085,27198875,129.733323420851,140110.87737813,-1.06859623850196,3.71775147,18254908.4709499
2032-02-01,19145683,25291319,129.914401695419,138517.737051952,-0.538222394114963,3.674720826,17645084.5001348
2032-03-01,20815579,27131724,130.083831298282,139425.36548961,0.148262378587914,3.554282832,15462002.2317462
2032-04-01,18533444,26294415,130.264847828361,139451.009585135,1.20702396109077,3.418247579,14547452.8263862
2032-05-01,19675495,26014153,130.440102166049,139859.742590858,2.18744806533904,3.298839518,12954516.8656704
2032-06-01,19853188,26546075,130.621134730185,140890.217040518,3.01557487233427,3.220326062,13449007.9122876
2032-07-01,22979366,26920913,130.796357796656,141707.820896243,3.64504498541203,3.183837631,14784919.5171531
2032-08-01,22835222,26454694,130.97742163201,140434.846264817,3.77159521411274,3.172487656,15956024.2637801
2032-09-01,19811012,26922929,131.158485467363,139859.728894009,2.73003239244426,3.233707102,14601335.4703822
2032-10-01,19554830,25725576,131.333708533834,140113.789009824,1.52681431191143,3.347393429,12741508.9830651
2032-11-01,19679629,26734469,131.514772369188,140981.747455646,0.359834016272209,3.526406524,13853077.8449449
2032-12-01,22505032,27680542,131.689995435659,140378.292535803,-0.646914576934038,3.683379727,16438757.4510167
2033-01-01,23275935,27583947,131.871044593871,141362.875725526,-1.07064472021405,3.718995818,18745486.1721565
2033-02-01,20201386,25847085,132.05213866867,143361.064738382,-0.583822231124296,3.632150247,17581860.6387262
2033-03-01,22027336,27553209,132.21571271561,141494.688576761,0.20339763895717,3.556728771,15674108.1874523
2033-04-01,19624746,26573124,132.396728470425,140263.002148705,1.23159128885587,3.417907376,14721226.8906778
2033-05-01,20416475,26143453,132.571983319202,140798.342280547,2.30133036005428,3.29685066,13125674.872968
2033-06-01,20828681,26653099,132.753015372249,140935.541613281,3.05250966288251,3.22175653,13575246.7022436
2033-07-01,23773587,27136364,132.92823843872,141700.407409622,3.72373052905273,3.183447402,14756580.476444
2033-08-01,23781409,26675077,133.109302274074,142176.470098053,3.73872336151276,3.172843841,16214706.391584
2033-09-01,20805755,26679832,133.290366109427,142768.348763998,2.77156371214931,3.233076382,14985264.6765828
2033-10-01,20699803,26184141,133.465589175898,142771.600246948,1.57686115694065,3.351192792,13026308.4709106
2033-11-01,20823092,27384898,133.646653011252,143164.129727315,0.437466685986335,3.52006699,14140593.9477151
2033-12-01,23684883,27727063,133.821876077723,143150.406585847,-0.676849521473465,3.680130862,16879638.0146347
2034-01-01,24051957,27695250,134.002924998658,142084.118571924,-1.01525971714423,3.718344402,18787057.4962061
2034-02-01,20722456,26080959,134.184003748429,141980.883316897,-0.62026319700461,3.666582833,18241891.3441855
2034-03-01,22425501,27426019,134.347594132937,141633.217817127,0.181021522363181,3.55906928,15795746.5068621
2034-04-01,20121131,26831436,134.528609112489,143073.148976252,1.25696136118473,3.41750815,15062165.1266745
2034-05-01,20326987,26379953,134.703864472355,142917.072599378,2.22451348974919,3.294871861,13502139.5093819
2034-06-01,21210094,26596668,134.884896014313,143630.560430275,3.08258049801524,3.223240001,13937829.2448863
2034-07-01,23738846,27348886,135.060119080784,143673.654821371,3.80336942721363,3.183080139,14886629.2900208
2034-08-01,24133472,27268738,135.241182916138,144129.877430901,3.87910373099667,3.173236244,16411885.6163613
2034-09-01,21597322,26583074,135.422246751491,143277.689370048,2.84604211105021,3.232488991,15032248.3486893
2034-10-01,21255917,26420655,135.597469817962,143741.397240909,1.69654437265542,3.354900311,13199582.5103775
2034-11-01,21759834,27435959,135.778533653316,143384.177434068,0.437216118704678,3.513617661,14335708.8777625
2034-12-01,24263827,27947728,135.953756719787,143499.059823161,-0.673736407673932,3.676931689,16976695.9625539
2035-01-01,24608720,27862534,136.134805403446,143992.215287536,-1.15277137320561,3.717805497,19029726.006592
2035-02-01,21448181,26106723,136.315884390493,144363.359185822,-0.663360365542526,3.670441807,18690058.8399261
2035-03-01,22159328,27197550,136.479475550264,144472.078805464,0.151646325346619,3.56130228,16161704.9714017
2035-04-01,19754432,26909997,136.660489754553,144192.732457685,1.35188928048354,3.417051925,15291509.1413132
2035-05-01,19556818,27063324,136.835745625508,145237.790294745,2.32313675337819,3.292906613,13818174.7535671
2035-06-01,20729275,26761093,137.016776656377,143880.552430506,3.14543733232008,3.224776582,13953285.3030592
2035-07-01,23025245,27392491,137.191999722848,143930.273501713,3.95304421871537,3.182735962,14895423.1745186
2035-08-01,23623051,27327684,137.373063558202,144116.66506574,3.94014595139938,3.173663868,16514122.6273136
2035-09-01,21558395,26481467,137.554127393555,145813.462778633,2.92209736630731,3.231942963,15247111.0751856
2035-10-01,20954172,26795426,137.729350460026,145918.753203137,1.62084669953611,3.358511518,13586303.6828139
2035-11-01,21861274,27345267,137.91041429538,146304.640846347,0.430566090729521,3.5070637,14776082.4520107
2035-12-01,23972340,28189352,138.085637361851,145861.207016253,-0.669100369639034,3.673786438,17236234.2945074
